0.35354677	0.25260064	0.20473516	0.20473516	0.25087654	0.29911369	0.21673821	0.21673821	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31990988	0.30660716	0.25000004	0.25000004	0.26128161	0.25338060	0.25000004	0.25000004	0.20473520	0.21673825	0.25000004	0.25000004	0.20473520	0.21673825	0.25000004	0.25000004	
0.35639150	0.25408587	0.20310243	0.20310243	0.25080937	0.30242378	0.21457126	0.21457126	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.32023222	0.31102482	0.25000009	0.25000009	0.26382186	0.25284682	0.25000009	0.25000009	0.20310251	0.21457135	0.25000009	0.25000009	0.20310251	0.21457135	0.25000009	0.25000009	
0.35886349	0.25537650	0.20168368	0.20168368	0.25019804	0.30682171	0.21222628	0.21222628	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.32051223	0.31415435	0.24999991	0.24999991	0.26602918	0.25388189	0.24999991	0.24999991	0.20168361	0.21222619	0.24999991	0.24999991	0.20168361	0.21222619	0.24999991	0.24999991	
0.36031893	0.25600217	0.20004390	0.20004390	0.25173939	0.31064994	0.21018502	0.21018502	0.25000002	0.25000002	0.25000002	0.25000002	0.25000002	0.25000002	0.25000002	0.25000002	0.32012491	0.31687862	0.25000000	0.25000000	0.26933088	0.25478308	0.25000000	0.25000000	0.20004389	0.21018501	0.25000000	0.25000000	0.20004389	0.21018501	0.25000000	0.25000000	
0.36278931	0.25607565	0.19822985	0.19822985	0.25309313	0.31401232	0.20839214	0.20839214	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.31918850	0.31927133	0.25000009	0.25000009	0.27343730	0.25557457	0.25000009	0.25000009	0.19822992	0.20839221	0.25000009	0.25000009	0.19822992	0.20839221	0.25000009	0.25000009	
0.36609139	0.25568988	0.19627965	0.19627965	0.25429151	0.31698880	0.20680503	0.20680503	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31943854	0.32138943	0.24999996	0.24999996	0.27658115	0.25627511	0.24999996	0.24999996	0.19627962	0.20680500	0.24999996	0.24999996	0.19627962	0.20680500	0.24999996	0.24999996	
0.37192277	0.25821011	0.19285181	0.19285181	0.25513179	0.32219151	0.20300326	0.20300326	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.32043991	0.32775042	0.24999995	0.24999995	0.28159960	0.25673817	0.24999995	0.24999995	0.19285178	0.20300323	0.24999995	0.24999995	0.19285178	0.20300323	0.24999995	0.24999995	
0.37652910	0.26112064	0.18983787	0.18983787	0.25548400	0.32848032	0.19893973	0.19893973	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.32031961	0.33503431	0.25000005	0.25000005	0.28699146	0.25672099	0.25000005	0.25000005	0.18983791	0.19893977	0.25000005	0.25000005	0.18983791	0.19893977	0.25000005	0.25000005	
0.38103809	0.26224288	0.18688766	0.18688766	0.25582575	0.33638376	0.19499707	0.19499707	0.25000002	0.25000002	0.25000002	0.25000002	0.25000002	0.25000002	0.25000002	0.25000002	0.32020170	0.34038174	0.24999991	0.24999991	0.29226924	0.25836987	0.24999991	0.24999991	0.18688758	0.19499700	0.24999991	0.24999991	0.18688758	0.19499700	0.24999991	0.24999991	
0.38479174	0.26289016	0.18368382	0.18368382	0.25840262	0.34288290	0.19151175	0.19151175	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.31953778	0.34448309	0.25000009	0.25000009	0.29857582	0.26043518	0.25000009	0.25000009	0.18368390	0.19151183	0.25000009	0.25000009	0.18368390	0.19151183	0.25000009	0.25000009	
0.38949405	0.26307402	0.18025046	0.18025046	0.26137724	0.34805984	0.18844969	0.18844969	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.31834779	0.34909871	0.25000000	0.25000000	0.30575953	0.26123427	0.25000000	0.25000000	0.18025046	0.18844970	0.25000000	0.25000000	0.18025046	0.18844970	0.25000000	0.25000000	
0.39575331	0.26325290	0.17691031	0.17691031	0.26252091	0.35312369	0.18545454	0.18545454	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31874754	0.35361349	0.24999990	0.24999990	0.31113791	0.26201588	0.24999990	0.24999990	0.17691024	0.18545447	0.24999990	0.24999990	0.17691024	0.18545447	0.24999990	0.24999990	
0.40084383	0.26554091	0.17395033	0.17395033	0.26317774	0.35745031	0.18220437	0.18220437	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31967069	0.35909040	0.25000010	0.25000010	0.31534910	0.26232017	0.25000010	0.25000010	0.17395039	0.18220444	0.25000010	0.25000010	0.17395039	0.18220444	0.25000010	0.25000010	
0.40482655	0.26822134	0.17134410	0.17134410	0.26336013	0.36277775	0.17872413	0.17872413	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.31953198	0.36540883	0.25000005	0.25000005	0.31999394	0.26216077	0.25000005	0.25000005	0.17134414	0.17872416	0.25000005	0.25000005	0.17134414	0.17872416	0.25000005	0.25000005	
0.40873011	0.26919204	0.16878966	0.16878966	0.26353745	0.36967707	0.17534115	0.17534115	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.31939604	0.36990429	0.25000000	0.25000000	0.32454645	0.26358585	0.25000000	0.25000000	0.16878966	0.17534115	0.25000000	0.25000000	0.16878966	0.17534115	0.25000000	0.25000000	
0.41187780	0.26969905	0.16601194	0.16601194	0.26586884	0.37532051	0.17234553	0.17234553	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.31873741	0.37329624	0.25000000	0.25000000	0.33005404	0.26542429	0.25000000	0.25000000	0.16601194	0.17234553	0.25000000	0.25000000	0.16601194	0.17234553	0.25000000	0.25000000	
0.41590886	0.26975342	0.16303088	0.16303088	0.26859997	0.37977631	0.16970969	0.16970969	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.31757447	0.37724670	0.24999995	0.24999995	0.33636641	0.26607852	0.24999995	0.24999995	0.16303084	0.16970966	0.24999995	0.24999995	0.16303084	0.16970966	0.24999995	0.24999995	
0.42145586	0.26980639	0.16012644	0.16012644	0.26958477	0.38414090	0.16712782	0.16712782	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.31792860	0.38111632	0.25000010	0.25000010	0.34096496	0.26671949	0.25000010	0.25000010	0.16012651	0.16712790	0.25000010	0.25000010	0.16012651	0.16712790	0.25000010	0.25000010	
0.42593928	0.27190198	0.15754907	0.15754907	0.27009538	0.38776471	0.16432212	0.16432212	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31878594	0.38588048	0.25000005	0.25000005	0.34451896	0.26689851	0.25000005	0.25000005	0.15754911	0.16432215	0.25000005	0.25000005	0.15754911	0.16432215	0.25000005	0.25000005	
0.42941097	0.27439032	0.15527696	0.15527696	0.27014357	0.39231695	0.16131311	0.16131311	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.31863338	0.39141688	0.25000010	0.25000010	0.34855221	0.26662878	0.25000010	0.25000010	0.15527703	0.16131318	0.25000010	0.25000010	0.15527703	0.16131318	0.25000010	0.25000010	
0.43281751	0.27523662	0.15304749	0.15304749	0.27019050	0.39839995	0.15838358	0.15838358	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.31848359	0.39522402	0.25000005	0.25000005	0.35250977	0.26787218	0.25000005	0.25000005	0.15304752	0.15838361	0.25000005	0.25000005	0.15304752	0.15838361	0.25000005	0.25000005	
0.43546883	0.27562936	0.15062031	0.15062031	0.27231975	0.40334708	0.15578563	0.15578563	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31783179	0.39804336	0.25000000	0.25000000	0.35735988	0.26952446	0.25000000	0.25000000	0.15062031	0.15578562	0.25000000	0.25000000	0.15062031	0.15578562	0.25000000	0.25000000	
0.43894755	0.27557910	0.14801217	0.14801217	0.27484870	0.40721594	0.15349673	0.15349673	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.31669474	0.40145311	0.24999995	0.24999995	0.36295240	0.27006187	0.24999995	0.24999995	0.14801213	0.15349670	0.24999995	0.24999995	0.14801213	0.15349670	0.24999995	0.24999995	
0.44390393	0.27553007	0.14546778	0.14546778	0.27570400	0.41101013	0.15125198	0.15125198	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.31701109	0.40479712	0.25000000	0.25000000	0.36690782	0.27058899	0.25000000	0.25000000	0.14546778	0.15125198	0.25000000	0.25000000	0.14546778	0.15125198	0.25000000	0.25000000	
0.44788366	0.27746436	0.14320722	0.14320722	0.27609632	0.41406194	0.14880957	0.14880957	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31781292	0.40897862	0.25000011	0.25000011	0.36992032	0.27066821	0.25000011	0.25000011	0.14320728	0.14880963	0.25000011	0.25000011	0.14320728	0.14880963	0.25000011	0.25000011	
0.45093143	0.27979047	0.14121226	0.14121226	0.27603692	0.41798020	0.14618665	0.14618665	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.31764973	0.41387269	0.24999995	0.24999995	0.37344677	0.27031173	0.24999995	0.24999995	0.14121223	0.14618662	0.24999995	0.24999995	0.14121223	0.14618662	0.24999995	0.24999995	
0.45392497	0.28053341	0.13925280	0.13925280	0.27597904	0.42339054	0.14362947	0.14362947	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.31748949	0.41711613	0.24999994	0.24999994	0.37691046	0.27140583	0.24999994	0.24999994	0.13925277	0.14362945	0.24999994	0.24999994	0.13925277	0.14362945	0.24999994	0.24999994	
0.45616496	0.28083193	0.13711740	0.13711740	0.27793970	0.42776347	0.14135883	0.14135883	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.31684548	0.41946722	0.24999994	0.24999994	0.38121314	0.27290355	0.24999994	0.24999994	0.13711737	0.14135880	0.24999994	0.24999994	0.13711737	0.14135880	0.24999994	0.24999994	
0.45918387	0.28069615	0.13482027	0.13482027	0.28029876	0.43114830	0.13935604	0.13935604	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31573314	0.42243180	0.24999994	0.24999994	0.38620426	0.27334563	0.24999994	0.24999994	0.13482024	0.13935601	0.24999994	0.24999994	0.13482024	0.13935601	0.24999994	0.24999994	
0.46364504	0.28056353	0.13257677	0.13257677	0.28104705	0.43447132	0.13738981	0.13738981	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.31601812	0.42534223	0.25000000	0.25000000	0.38962351	0.27377965	0.25000000	0.25000000	0.13257677	0.13738981	0.25000000	0.25000000	0.13257677	0.13738981	0.25000000	0.25000000	
0.46720235	0.28236115	0.13058138	0.13058138	0.28134251	0.43705168	0.13524809	0.13524809	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.31677255	0.42904129	0.24999994	0.24999994	0.39218479	0.27377826	0.24999994	0.24999994	0.13058136	0.13524806	0.24999994	0.24999994	0.13058136	0.13524806	0.24999994	0.24999994	
0.46989469	0.28454892	0.12881884	0.12881884	0.28119582	0.44044511	0.13294539	0.13294539	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.25000001	0.31660155	0.43340161	0.24999994	0.24999994	0.39528683	0.27335321	0.24999994	0.24999994	0.12881881	0.13294536	0.24999994	0.24999994	0.12881881	0.13294536	0.24999994	0.24999994	
0.47254143	0.28520512	0.12708611	0.12708611	0.28105265	0.44529452	0.13069767	0.13069767	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.24999999	0.31643352	0.43617802	0.25000012	0.25000012	0.39833635	0.27432336	0.25000012	0.25000012	0.12708617	0.13069774	0.25000012	0.25000012	0.12708617	0.13069774	0.25000012	0.25000012	
0.47443697	0.28542513	0.12519613	0.12519613	0.28287111	0.44918844	0.12869958	0.12869958	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31579784	0.43814174	0.24999994	0.24999994	0.40217856	0.27569127	0.24999994	0.24999994	0.12519609	0.12869955	0.24999994	0.24999994	0.12519609	0.12869955	0.24999994	0.24999994	
0.47706916	0.28521872	0.12316100	0.12316100	0.28508588	0.45216953	0.12693542	0.12693542	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31470897	0.44073552	0.24999994	0.24999994	0.40666225	0.27605468	0.24999994	0.24999994	0.12316097	0.12693539	0.24999994	0.24999994	0.12316097	0.12693539	0.24999994	0.24999994	
0.48111106	0.28501692	0.12117139	0.12117139	0.28574480	0.45509889	0.12520187	0.12520187	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31496784	0.44328437	0.25000012	0.25000012	0.40963010	0.27641187	0.25000012	0.25000012	0.12117145	0.12520194	0.25000012	0.25000012	0.12117145	0.12520194	0.25000012	0.25000012	
0.48431066	0.28669769	0.11940019	0.11940019	0.28596000	0.45728638	0.12331180	0.12331180	0.25000002	0.25000002	0.25000002	0.25000002	0.25000002	0.25000002	0.25000002	0.25000002	0.31568165	0.44657987	0.25000000	0.25000000	0.41181182	0.27634496	0.25000000	0.25000000	0.11940019	0.12331180	0.25000000	0.25000000	0.11940019	0.12331180	0.25000000	0.25000000	
0.48670214	0.28876641	0.11783434	0.11783434	0.28574170	0.46024060	0.12127753	0.12127753	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31550486	0.45049184	0.24999988	0.24999988	0.41455498	0.27586506	0.24999988	0.24999988	0.11783428	0.12127747	0.24999988	0.24999988	0.11783428	0.12127747	0.24999988	0.24999988	
0.48905490	0.28934907	0.11629384	0.11629384	0.28552839	0.46461737	0.11928975	0.11928975	0.25000003	0.25000003	0.25000003	0.25000003	0.25000003	0.25000003	0.25000003	0.25000003	0.31533099	0.45287715	0.24999994	0.24999994	0.41725384	0.27673119	0.24999994	0.24999994	0.11629380	0.11928972	0.24999994	0.24999994	0.11629380	0.11928972	0.24999994	0.24999994	
0.49065924	0.28950308	0.11461211	0.11461211	0.28722573	0.46810756	0.11752093	0.11752093	0.24999997	0.24999997	0.24999997	0.24999997	0.24999997	0.24999997	0.24999997	0.24999997	0.31470418	0.45451721	0.25000006	0.25000006	0.42070540	0.27798930	0.25000006	0.25000006	0.11461215	0.11752096	0.25000006	0.25000006	0.11461215	0.11752096	0.25000006	0.25000006	
0.49296333	0.28923779	0.11279973	0.11279973	0.28931681	0.47074849	0.11595786	0.11595786	0.25000002	0.25000002	0.25000002	0.25000002	0.25000002	0.25000002	0.25000002	0.25000002	0.31363763	0.45679919	0.25000006	0.25000006	0.42475711	0.27828732	0.25000006	0.25000006	0.11279976	0.11595789	0.25000006	0.25000006	0.11279976	0.11595789	0.25000006	0.25000006	
0.49664714	0.28897824	0.11102628	0.11102628	0.28990035	0.47334573	0.11442063	0.11442063	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.31387456	0.45904341	0.25000013	0.25000013	0.42734147	0.27858043	0.25000013	0.25000013	0.11102634	0.11442069	0.25000013	0.25000013	0.11102634	0.11442069	0.25000013	0.25000013	
0.49954119	0.29055825	0.10944620	0.10944620	0.29004841	0.47520252	0.11274319	0.11274319	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31455346	0.46199812	0.25000013	0.25000013	0.42920129	0.27845987	0.25000013	0.25000013	0.10944625	0.11274324	0.25000013	0.25000013	0.10944625	0.11274324	0.25000013	0.25000013	
0.50167581	0.29252377	0.10804828	0.10804828	0.28977077	0.47778563	0.11093611	0.11093611	0.24999997	0.24999997	0.24999997	0.24999997	0.24999997	0.24999997	0.24999997	0.24999997	0.31437261	0.46553008	0.25000013	0.25000013	0.43163859	0.27793603	0.25000013	0.25000013	0.10804834	0.11093617	0.25000013	0.25000013	0.10804834	0.11093617	0.25000013	0.25000013	
0.50377734	0.29304358	0.10667204	0.10667204	0.28949925	0.48176049	0.10916866	0.10916866	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.31419457	0.46758492	0.25000007	0.25000007	0.43403812	0.27871426	0.25000007	0.25000007	0.10667207	0.10916870	0.25000007	0.25000007	0.10667207	0.10916870	0.25000007	0.25000007	
0.50513352	0.29314164	0.10516862	0.10516862	0.29109255	0.48490732	0.10759456	0.10759456	0.25000003	0.25000003	0.25000003	0.25000003	0.25000003	0.25000003	0.25000003	0.25000003	0.31357667	0.46895186	0.24999993	0.24999993	0.43715534	0.27987850	0.24999993	0.24999993	0.10516859	0.10759453	0.24999993	0.24999993	0.10516859	0.10759453	0.24999993	0.24999993	
0.50715687	0.29282685	0.10354706	0.10354706	0.29307674	0.48725906	0.10620242	0.10620242	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31253137	0.47096937	0.25000007	0.25000007	0.44083648	0.28012175	0.25000007	0.25000007	0.10354709	0.10620245	0.25000007	0.25000007	0.10354709	0.10620245	0.25000007	0.25000007	
0.51053246	0.29251861	0.10195911	0.10195911	0.29359606	0.48957355	0.10483232	0.10483232	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.31274994	0.47295490	0.25000014	0.25000014	0.44309265	0.28036117	0.25000014	0.25000014	0.10195917	0.10483238	0.25000014	0.25000014	0.10195917	0.10483238	0.25000014	0.25000014	
0.51316351	0.29401118	0.10054325	0.10054325	0.29368747	0.49114961	0.10333612	0.10333612	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31339857	0.47561924	0.25000007	0.25000007	0.44467719	0.28019625	0.25000007	0.25000007	0.10054328	0.10333615	0.25000007	0.25000007	0.10054328	0.10333615	0.25000007	0.25000007	
0.51507722	0.29588659	0.09928982	0.09928982	0.29336027	0.49341647	0.10172300	0.10172300	0.25000003	0.25000003	0.25000003	0.25000003	0.25000003	0.25000003	0.25000003	0.25000003	0.31321498	0.47882632	0.24999986	0.24999986	0.44685173	0.27963696	0.24999986	0.24999986	0.09928976	0.10172294	0.24999986	0.24999986	0.09928976	0.10172294	0.24999986	0.24999986	
0.51696239	0.29635228	0.09805502	0.09805502	0.29303998	0.49704674	0.10014389	0.10014389	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31303426	0.48059976	0.25000014	0.25000014	0.44899401	0.28034051	0.25000014	0.25000014	0.09805508	0.10014395	0.25000014	0.25000014	0.09805508	0.10014395	0.25000014	0.25000014	
0.51810544	0.29640249	0.09670527	0.09670527	0.29454323	0.49989915	0.09873642	0.09873642	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.25000000	0.31242541	0.48173461	0.24999993	0.24999993	0.45182321	0.28142413	0.24999993	0.24999993	0.09670524	0.09873640	0.24999993	0.24999993	0.09670524	0.09873640	0.24999993	0.24999993	
0.51988694	0.29604585	0.09524847	0.09524847	0.29643433	0.50200301	0.09749081	0.09749081	0.25000004	0.25000004	0.25000004	0.25000004	0.25000004	0.25000004	0.25000004	0.25000004	0.31140027	0.48352592	0.25000007	0.25000007	0.45518413	0.28162122	0.25000007	0.25000007	0.09524849	0.09749084	0.25000007	0.25000007	0.09524849	0.09749084	0.25000007	0.25000007	
0.52299533	0.29569633	0.09382081	0.09382081	0.29689863	0.50407492	0.09626409	0.09626409	0.24999996	0.24999996	0.24999996	0.24999996	0.24999996	0.24999996	0.24999996	0.24999996	0.31160341	0.48528995	0.25000007	0.25000007	0.45715740	0.28181523	0.25000007	0.25000007	0.09382084	0.09626412	0.25000007	0.25000007	0.09382084	0.09626412	0.25000007	0.25000007	
0.52539847	0.29711244	0.09254704	0.09254704	0.29694182	0.50541072	0.09492359	0.09492359	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.31222580	0.48770521	0.25000000	0.25000000	0.45850496	0.28161362	0.25000000	0.25000000	0.09254704	0.09492359	0.25000000	0.25000000	0.09254704	0.09492359	0.25000000	0.25000000	
0.52712083	0.29890870	0.09141871	0.09141871	0.29657284	0.50740601	0.09347725	0.09347725	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.24999998	0.31204065	0.49063266	0.24999993	0.24999993	0.46045240	0.28102578	0.24999993	0.24999993	0.09141868	0.09347723	0.24999993	0.24999993	0.09141868	0.09347723	0.24999993	0.24999993	
