0.57580229	0.43045165	0.43300466	0.56061154	0.43692107	0.53556425	0.51224174	0.41730983	
0.57661264	0.43057645	0.43122529	0.56145254	0.43554801	0.53677548	0.51289664	0.41524716	
0.57741663	0.42970826	0.42946762	0.56329142	0.43418570	0.53705425	0.51354638	0.41406027	
0.57764068	0.42842147	0.42917056	0.56466953	0.43240473	0.53700418	0.51459870	0.41330402	
0.57828092	0.42672399	0.42930925	0.56559575	0.43021447	0.53749644	0.51595860	0.41211255	
0.57990387	0.42504651	0.42843690	0.56651443	0.42888561	0.53798464	0.51639841	0.41093076	
0.58109326	0.42479846	0.42713990	0.56685258	0.42799581	0.53886084	0.51651129	0.40934487	
0.58185682	0.42497376	0.42542659	0.56762387	0.42669395	0.54004098	0.51713529	0.40736383	
0.58261439	0.42415517	0.42373411	0.56939334	0.42540232	0.54028515	0.51775438	0.40625477	
0.58278697	0.42292283	0.42349499	0.57070925	0.42369988	0.54020707	0.51877599	0.40556739	
0.58337140	0.42128444	0.42368514	0.57158018	0.42159569	0.54067446	0.52009994	0.40443925	
0.58493971	0.41966538	0.42286432	0.57244401	0.42035004	0.54113808	0.52049950	0.40332033	
0.58607980	0.41947052	0.42162424	0.57272214	0.41953435	0.54199011	0.52057833	0.40180461	
0.58679923	0.41969348	0.41997296	0.57342793	0.41830004	0.54314085	0.52117283	0.39990075	
0.58751301	0.41892168	0.41834175	0.57513222	0.41707543	0.54335215	0.52176267	0.39886522	
0.58763702	0.41774071	0.41815704	0.57638968	0.41544748	0.54324750	0.52275496	0.39824287	
0.58816881	0.41615808	0.41839551	0.57720863	0.41342503	0.54369138	0.52404462	0.39717469	
0.58968555	0.41459413	0.41762315	0.57802094	0.41225831	0.54413166	0.52440584	0.39611519	
0.59077915	0.41444945	0.41643653	0.57824267	0.41151290	0.54496081	0.52445214	0.39466577	
0.59145694	0.41471738	0.41484355	0.57888692	0.41034267	0.54608361	0.52501854	0.39283486	
0.59212941	0.41398969	0.41326991	0.58052996	0.40918165	0.54626381	0.52558048	0.39186884	
0.59220761	0.41285716	0.41313636	0.58173250	0.40762438	0.54613399	0.52654479	0.39130800	
0.59268973	0.41132713	0.41342023	0.58250264	0.40567942	0.54655555	0.52780174	0.39029643	
0.59415785	0.40981518	0.41269337	0.58326651	0.40458760	0.54697368	0.52812635	0.38929311	
0.59520759	0.40971785	0.41155703	0.58343524	0.40390886	0.54778115	0.52814168	0.38790643	
0.59584612	0.41002815	0.41001881	0.58402168	0.40279940	0.54887748	0.52868126	0.38614449	
0.59647961	0.40934209	0.40849930	0.58560716	0.40169868	0.54902818	0.52921658	0.38524417	
0.59651460	0.40825527	0.40841377	0.58675808	0.40020848	0.54887444	0.53015423	0.38474150	
0.59694990	0.40677483	0.40874035	0.58748234	0.39833702	0.54927484	0.53137995	0.38378347	
0.59837214	0.40531193	0.40805624	0.58820070	0.39731626	0.54967203	0.53166967	0.38283325	
0.59938051	0.40525922	0.40696712	0.58831961	0.39670069	0.55045894	0.53165547	0.38150582	
0.59998200	0.40560952	0.40548040	0.58885172	0.39564891	0.55153019	0.53216947	0.37980914	
0.60057877	0.40496273	0.40401173	0.59038308	0.39460538	0.55165286	0.53267940	0.37897097	
0.60057300	0.40391901	0.40397139	0.59148549	0.39317878	0.55147648	0.53359160	0.37852326	
0.60096413	0.40248536	0.40433806	0.59216663	0.39137707	0.55185681	0.53478756	0.37761586	
0.60234311	0.40106869	0.40369417	0.59284221	0.39042364	0.55223408	0.53504406	0.37671586	
0.60331246	0.40105808	0.40264945	0.59291433	0.38986805	0.55300154	0.53500168	0.37544454	
0.60387904	0.40144608	0.40121112	0.59339533	0.38887092	0.55404898	0.53549127	0.37380953	
0.60444114	0.40083632	0.39979023	0.59487587	0.38788166	0.55414508	0.53597703	0.37303013	
0.60439695	0.39983323	0.39979233	0.59593267	0.38651535	0.55394719	0.53686496	0.37263438	
0.60474641	0.39844371	0.40019673	0.59657326	0.38477978	0.55430852	0.53803255	0.37177489	
0.60608463	0.39707064	0.39959062	0.59720865	0.38389023	0.55466690	0.53825734	0.37092238	
0.60701717	0.39709974	0.39858760	0.59723677	0.38339151	0.55541585	0.53818812	0.36970408	
0.60755083	0.39752329	0.39719477	0.59766976	0.38244619	0.55644075	0.53865447	0.36812740	
0.60808024	0.39694843	0.39581882	0.59910249	0.38150840	0.55651165	0.53911718	0.36740359	
0.60799982	0.39598366	0.39586084	0.60011643	0.38019930	0.55629339	0.53998195	0.36705701	
0.60831003	0.39463574	0.39630067	0.60071889	0.37852643	0.55663667	0.54112248	0.36624282	
0.60960978	0.39330379	0.39573009	0.60131649	0.37769742	0.55697715	0.54131707	0.36543522	
0.61050764	0.39337030	0.39476631	0.60130324	0.37725261	0.55770858	0.54122225	0.36426711	
0.61101023	0.39382738	0.39341623	0.60169111	0.37635648	0.55871205	0.54166646	0.36274565	
0.61150886	0.39328545	0.39208252	0.60307888	0.37546746	0.55875907	0.54210714	0.36207440	
0.61139429	0.39235681	0.39216205	0.60405253	0.37421259	0.55852144	0.54294989	0.36177431	
0.61166743	0.39104809	0.39263520	0.60461918	0.37259922	0.55884760	0.54406461	0.36100298	
0.61293093	0.38975491	0.39209801	0.60518123	0.37182765	0.55917111	0.54423042	0.36023790	
0.61379610	0.38985672	0.39117112	0.60512910	0.37143391	0.55988591	0.54411119	0.35911724	
0.61426942	0.39034540	0.38986126	0.60547450	0.37058441	0.56086910	0.54453428	0.35764800	
0.61473898	0.38983448	0.38856726	0.60682005	0.36974165	0.56089339	0.54495402	0.35702650	
0.61459222	0.38893992	0.38868207	0.60775580	0.36853820	0.56063741	0.54577571	0.35677038	
0.61483047	0.38766817	0.38918655	0.60828875	0.36698122	0.56094733	0.54686586	0.35603962	
0.61605979	0.38641152	0.38868076	0.60881741	0.36626410	0.56125470	0.54700420	0.35531472	
0.61689413	0.38654659	0.38778853	0.60872869	0.36591881	0.56195377	0.54686177	0.35423898	
0.61733984	0.38706508	0.38651649	0.60903420	0.36511351	0.56291767	0.54726472	0.35281917	
0.61778204	0.38658340	0.38525981	0.61034001	0.36431458	0.56292046	0.54766450	0.35224468	
0.61760490	0.38572095	0.38540780	0.61124012	0.36315993	0.56264705	0.54846615	0.35203024	
0.61781025	0.38448406	0.38594174	0.61174141	0.36165643	0.56294155	0.54953287	0.35133780	
0.61900735	0.38326187	0.38546549	0.61223865	0.36099092	0.56323363	0.54964507	0.35065098	
0.61981262	0.38342830	0.38460587	0.61211555	0.36069156	0.56391774	0.54948049	0.34961773	
0.62023233	0.38397485	0.38336937	0.61238355	0.35992816	0.56486339	0.54986428	0.34824468	
0.62064871	0.38352074	0.38214782	0.61365200	0.35917080	0.56484570	0.55024502	0.34771473	
0.62044297	0.38268857	0.38232700	0.61451861	0.35806236	0.56455576	0.55102754	0.34753964	
0.62061730	0.38148453	0.38288863	0.61499012	0.35660958	0.56483564	0.55207194	0.34688353	
0.62178403	0.38029480	0.38244013	0.61545779	0.35599300	0.56511325	0.55215924	0.34623271	
0.62256190	0.38049078	0.38161118	0.61530237	0.35573718	0.56578314	0.55197355	0.34523966	
0.62295709	0.38106382	0.38040812	0.61553509	0.35501348	0.56671143	0.55233906	0.34391085	
0.62334916	0.38063570	0.37921959	0.61676839	0.35429554	0.56667437	0.55270166	0.34342304	
0.62311645	0.37983205	0.37942809	0.61760351	0.35323093	0.56636873	0.55346602	0.34328523	
0.62326152	0.37865898	0.38001578	0.61804701	0.35182621	0.56663471	0.55448911	0.34266345	
0.62439964	0.37749985	0.37959340	0.61848689	0.35125601	0.56689855	0.55455270	0.34204672	
